id,created_at,text,media_url
1207853843310137345,2019-12-20 02:42:51,RT @TeamWarren: “I’d also be the youngest woman ever inaugurated.” -@ewarren 💥 #DemDebate https://t.co/kSpThcLcjQ,http://pbs.twimg.com/media/EMMnuQuXYAAywPU.jpg
1207454246272192513,2019-12-19 00:15:00,"Happy birthday, @AdyBarkan! Bruce and I send our love to you and your family today. https://t.co/1uRjdaRzI5",http://pbs.twimg.com/media/EMG9OzCUUAAEUEm.jpg
1207368327955406849,2019-12-18 18:33:35,"Pinkie promises, group hugs, and flying hugs—some of my favorite moments in the selfie line! https://t.co/unCLIWuArO",http://pbs.twimg.com/media/EMFtRXJWwAA6KzL.jpg
1206357016618422275,2019-12-15 23:35:00,RT @TeamWarren: This pint-sized persister was absolutely ready for her pinkie promise with @ewarren! https://t.co/PMlofqFmYS,http://pbs.twimg.com/media/EL3Wk_EWwAAgXyE.jpg
1205621809695141891,2019-12-13 22:53:33,I'm so grateful to have @mPinoe on @TeamWarren! LFG. https://t.co/JOS76WeWg0,http://pbs.twimg.com/media/ELrThDjWwAYZ_oA.jpg
1205241961281675264,2019-12-12 21:44:10,Our government helped create the racial wealth gap—and government should help fix it. This is a moral obligation. https://t.co/eDXIhyEgEm,http://pbs.twimg.com/media/ELneoU3WsAENYRD.jpg
1204077780490690560,2019-12-09 16:38:08,"I'm not afraid to stand up to billionaires and corrupt politicians to fight for the big, structural change we need. https://t.co/ptl7TCtXAi",http://pbs.twimg.com/media/ELW8pWsWoAIlIM8.jpg
1203865711208214529,2019-12-09 02:35:26,I hope Amelia and her two golden retrievers can meet me and Bailey at the White House! https://t.co/KCAm0Nxk3r,http://pbs.twimg.com/media/ELT7M-FXUAA-_2C.jpg
1203700935916167169,2019-12-08 15:40:41,"As president, I’ll fight for your family as hard as I fight for mine. That’s a promise. https://t.co/dJHF6t9BUx",http://pbs.twimg.com/media/ELRnll9X0AAyjgv.jpg
1203109875347345408,2019-12-07 00:32:01,"RT @TeamWarren: #WeWillStrike for a #GreenNewDeal, for our planet, and for our future. https://t.co/IfYZOwlytl",http://pbs.twimg.com/media/ELH7D18WoAAH6EH.jpg
1202738472865423361,2019-12-05 23:56:12,"Dream Big.
Fight Hard.
And together, we can win! https://t.co/biuoF4CMg5",http://pbs.twimg.com/media/ELD7s7UXkAMcOB9.jpg
1202711183637266432,2019-12-05 22:07:46,"From corruption, to the Electoral College, to Baby Yoda, I'm ready for any question @JimmyFallon throws my way! https://t.co/WPZSMtkmtD",http://pbs.twimg.com/media/ELDiZ7cWoAAsld7.jpg
1202458329152475136,2019-12-05 05:23:00,Donald Trump embarrasses America. And he does it repeatedly. https://t.co/CziNvNBHPz,http://pbs.twimg.com/media/EK_4omqW4AAXDyW.jpg
1202444983338512384,2019-12-05 04:29:59,Looking forward to joining @JimmyFallon on @FallonTonight—tune in! https://t.co/5sqftKXcsM,http://pbs.twimg.com/media/EK_xVciXkAAbPXi.jpg
1202443063018299392,2019-12-05 04:22:21,I was glad to meet @Alanis at @FallonTonight! It wasn’t ironic at all. https://t.co/UX6Ucn6ivF,http://pbs.twimg.com/media/EK_vkGwW4AA2jiT.jpg
1201991273130975232,2019-12-03 22:27:06,Bailey's loving his snow day! https://t.co/0cRonQTekq,http://pbs.twimg.com/media/EK5Q3CxX0AMrh_v.jpg
1201683315348180994,2019-12-03 02:03:23,True story: I was seven years old when I realized my name wasn't actually Betsy! https://t.co/tEF5Mczhc1,http://pbs.twimg.com/media/EK00rCHW4AAsuOp.jpg
1200961278841368576,2019-12-01 02:14:16,"RT @RepSchakowsky: Dream big, fight hard. #TeamWarren https://t.co/lHkT3nyAHk",http://pbs.twimg.com/media/EKqXrXRWkAAyPqT.jpg
1199448412602560514,2019-11-26 22:02:40,"Dream big, fight hard, put on your sweatshirt, and let’s get to work! https://t.co/JP6wo9OkNp",http://pbs.twimg.com/media/EKVK-mtU8AANZgf.jpg
1197937220512047104,2019-11-22 17:57:44,"RT @TeamWarren: Proud to work with @Deb4CongressNM, @KatiePorterOC, and @AyannaPressley. 💪 #Warren2020 https://t.co/90fQ43yoMm",http://pbs.twimg.com/media/EJ_pinUWkAESdGM.jpg
1197346360758022144,2019-11-21 02:49:52,Billionaires should pitch in a little more so that every family can have a shot at the American dream. https://t.co/KiAoh5H04h,http://pbs.twimg.com/media/EJ3UKp-WoAIDqrJ.jpg
1196242636463595521,2019-11-18 01:44:04,"I'm not afraid to fight for the big, structural change we need—and I know North Las Vegas isn't afraid, either! https://t.co/nNw7UwH7Uy",http://pbs.twimg.com/media/EJnoRRUXsAEqhlI.jpg
1196175530338476032,2019-11-17 21:17:24,"Thank you, Cedar Rapids! I know that if we dream big and fight hard, we can win. https://t.co/b1k002or8V",http://pbs.twimg.com/media/EJmrQfeWsAAtkzM.jpg
1195796617728790528,2019-11-16 20:11:45,Saturday walk with my guy. https://t.co/gmXSqf09ki,http://pbs.twimg.com/media/EJhSqYzXkAIitSd.jpg
1195488979254218753,2019-11-15 23:49:18,I'm going to fight my heart out for #MedicareForAll—and here's how I'll get us there in my first term. https://t.co/9ETbo24Y3y,http://pbs.twimg.com/amplify_video_thumb/1195486781300498433/img/_5YyYHEE0gVujnSA.jpg
1195162040786178048,2019-11-15 02:10:10,"Gun violence is a public health crisis, and we need to start treating it like one. https://t.co/OviqK0CBy3",http://pbs.twimg.com/media/EGDXtgPWwAI0w4a.jpg
1194753007159828480,2019-11-13 23:04:49,Some billionaires don’t like my #TwoCentWealthTax? I’m shocked. https://t.co/z35pqjKTlr,http://pbs.twimg.com/media/EJSchHdWwAALzg5.jpg
1193996910023065600,2019-11-11 21:00:21,"We must honor the promises we've made to service members, veterans, and military families. https://t.co/unAWettx2K https://t.co/5rUgKT4w5b",http://pbs.twimg.com/media/EJHrzY5WoAAoryD.jpg
1192993213541421056,2019-11-09 02:32:01,Coopermans support candidates who will fight for people like them—and I've got a lot more Coopermans on my side. https://t.co/ejPIYpVYia,http://pbs.twimg.com/media/EI5dAFiXkAAWkpE.png
1191854385107734529,2019-11-05 23:06:43,"RT @nowthisnews: ‘If we're going to meet the challenges of our time, we need big ideas’ — @ewarren to Iowa Democrats https://t.co/EgPgiim2x9",http://pbs.twimg.com/amplify_video_thumb/1191473903442505734/img/lZEypprqg3zs6J84.jpg
1191164087813771265,2019-11-04 01:23:43,"2020 is our moment in history—our moment to dream big, fight hard, and win! #LJ19 https://t.co/8nAfhFf8ao",http://pbs.twimg.com/media/EIfcvmYXUAAoipb.jpg
1190474761404633093,2019-11-02 03:44:35,RT @TeamWarren: #TeamWarren is fired up! #LJ19 https://t.co/5ubVY6M3UY,http://pbs.twimg.com/media/EIVo6XZXsAA2P-w.jpg
